date,time,timesec,millisec,quaternion.w,quaternion.x,quaternion.y,quaternion.z,angle.x,angle.y,angle.z,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,compass,gesture,direction,angle,power
2017/01/11,22:25:35,35,156,0.979065,-0.202271,-0.0123291,-0.019043,-1.82493,-1.85197,23.3162,0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,-0.0078125,167,,,,0
2017/01/11,22:25:35,35,157,0.979065,-0.202209,-0.0128784,-0.019165,-1.88929,-1.8531,23.3083,0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,-0.0078125,167,,,,0
2017/01/11,22:25:35,35,158,0.979065,-0.202209,-0.0128784,-0.019165,-1.88929,-1.8531,23.3083,0.0078125,-0.015625,0.492188,-0.0078125,-0.0078125,-0.0078125,167,,,,0
2017/01/11,22:25:35,35,172,0.979065,-0.202026,-0.0139771,-0.0192261,-2.01363,-1.83499,23.286,0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,-0.0078125,167,,,,0
2017/01/11,22:25:35,35,189,0.979065,-0.202026,-0.0139771,-0.0192261,-2.01363,-1.83499,23.286,0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,-0.0078125,167,,,,0
2017/01/11,22:25:35,35,272,0.979126,-0.201721,-0.0147705,-0.019104,-2.09931,-1.80362,23.2495,0.0078125,-0.015625,0.492188,-0.0078125,-0.0078125,-0.0078125,167,,,,0
2017/01/11,22:25:35,35,273,0.979126,-0.201721,-0.0147705,-0.019104,-2.09931,-1.80362,23.2495,0.0078125,-0.015625,0.492188,-0.0078125,-0.0078125,-0.0078125,166,,,,0
2017/01/11,22:25:35,35,274,0.979187,-0.201294,-0.0153809,-0.0192871,-2.17124,-1.81108,23.1989,0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,-0.0078125,167,,,,0
2017/01/11,22:25:35,35,289,0.979187,-0.201294,-0.0153809,-0.0192871,-2.17124,-1.81108,23.1989,0.0078125,-0.015625,0.492188,-0.0078125,-0.0078125,-0.0078125,167,,,,0
2017/01/11,22:25:35,35,323,0.97937,-0.2005,-0.0162354,-0.0193481,-2.26718,-1.80008,23.1043,0.0078125,-0.015625,0.492188,-0.0078125,-0.0078125,-0.0078125,167,,,,0
2017/01/11,22:25:35,35,338,0.97937,-0.2005,-0.0162354,-0.0193481,-2.26718,-1.80008,23.1043,0,-0.0078125,0.515625,-0.0078125,0,-0.0078125,167,,,,0
2017/01/11,22:25:35,35,405,0.979675,-0.198669,-0.0187988,-0.0184937,-2.53225,-1.65013,22.8908,0,-0.015625,0.609375,-0.0234375,0.0078125,-0.0078125,167,,,,0
2017/01/11,22:25:35,35,406,0.979675,-0.198669,-0.0187988,-0.0184937,-2.53225,-1.65013,22.8908,-0.015625,-0.046875,0.65625,-0.0625,0.015625,-0.0078125,167,,,,0
2017/01/11,22:25:35,35,407,0.979004,-0.196106,-0.0546875,-0.0101929,-6.37736,0.0859833,22.659,-0.0078125,-0.0390625,0.75,-0.09375,0.0234375,-0.0078125,167,,,,0
2017/01/11,22:25:35,35,439,0.979004,-0.196106,-0.0546875,-0.0101929,-6.37736,0.0859833,22.659,-0.0390625,-0.125,0.835938,-0.117188,0.015625,-0.0078125,167,,,,0
2017/01/11,22:25:35,35,473,0.97113,-0.191711,-0.141663,-0.00695801,-16.1298,2.43443,22.6794,-0.0390625,-0.117188,0.992188,-0.164062,0,-0.0078125,166,,,,0
2017/01/11,22:25:35,35,490,0.97113,-0.191711,-0.141663,-0.00695801,-16.1298,2.43443,22.6794,-0.15625,-0.164062,0.992188,-0.21875,-0.03125,-0.015625,166,,,,0
2017/01/11,22:25:35,35,523,0.939087,-0.185913,-0.285645,-0.0446167,-33.5786,1.54144,22.8614,-0.0078125,-0.117188,0.992188,-0.242188,-0.0390625,-0.015625,166,,,,0
2017/01/11,22:25:35,35,538,0.939087,-0.185913,-0.285645,-0.0446167,-33.5786,1.54144,22.8614,-0.453125,0.445312,0.992188,-0.25,-0.03125,-0.015625,164,,,,0
2017/01/11,22:25:35,35,588,0.870789,-0.173096,-0.449463,-0.0983887,-54.7693,-1.56496,21.6747,-0.445312,0.992188,0.828125,-0.257812,0.015625,-0.0390625,162,,,,0
2017/01/11,22:25:35,35,589,0.870789,-0.173096,-0.449463,-0.0983887,-54.7693,-1.56496,21.6747,-0.03125,0.882812,0.8125,0.03125,0.0078125,-0.0234375,160,,,,0
2017/01/11,22:25:35,35,606,0.855042,-0.143066,-0.488586,-0.0986328,-59.7398,-3.28412,17.1111,-0.164062,0.3125,0.296875,0.09375,-0.0390625,-0.015625,163,,,,0
2017/01/11,22:25:35,35,673,0.855042,-0.143066,-0.488586,-0.0986328,-59.7398,-3.28412,17.1111,-0.3125,0.3125,0.304688,0.09375,-0.015625,-0.03125,163,,,,0
2017/01/11,22:25:35,35,674,0.900818,-0.153259,-0.393677,-0.100403,-47.7346,-5.13676,17.037,-0.117188,0.242188,0.367188,0.109375,0.015625,-0.03125,164,,,,0
2017/01/11,22:25:35,35,706,0.900818,-0.153259,-0.393677,-0.100403,-47.7346,-5.13676,17.037,-0.117188,0.179688,0.4375,0.132812,0,-0.0078125,165,,,,0
2017/01/11,22:25:35,35,722,0.946289,-0.147949,-0.278687,-0.0708618,-33.2576,-3.54091,16.7144,-0.25,0.125,0.523438,0.15625,0,0.015625,166,,,,0
2017/01/11,22:25:35,35,772,0.946289,-0.147949,-0.278687,-0.0708618,-33.2576,-3.54091,16.7144,-0.226562,0.0546875,0.625,0.164062,0.0234375,0.03125,168,,,,0
2017/01/11,22:25:35,35,773,0.974854,-0.175964,-0.135742,-0.0167847,-15.6979,0.895508,20.5873,-0.164062,0,0.804688,0.171875,0.0390625,0.03125,171,,,,0
2017/01/11,22:25:35,35,789,0.974854,-0.175964,-0.135742,-0.0167847,-15.6979,0.895508,20.5873,-0.179688,-0.171875,0.984375,0.171875,0.0390625,0.03125,174,,,,0
2017/01/11,22:25:35,35,822,0.978027,-0.200928,0.00872803,0.0541992,2.22666,5.8886,23.1043,-0.21875,-0.414062,0.992188,0.164062,0.0390625,0.0234375,173,,,,0
2017/01/11,22:25:35,35,857,0.978027,-0.200928,0.00872803,0.0541992,2.22666,5.8886,23.1043,-0.0546875,-0.929688,0.992188,0.1875,0.046875,0.015625,172,,,,0
2017/01/11,22:25:35,35,858,0.962952,-0.205261,0.125549,0.121521,16.9587,10.9998,22.421,-0.09375,-1,0.945312,0.164062,0.03125,0,170,,,,0
2017/01/11,22:25:35,35,888,0.962952,-0.205261,0.125549,0.121521,16.9587,10.9998,22.421,0.125,-1,0.523438,0.09375,0.0546875,-0.0390625,168,,,,0
2017/01/11,22:25:35,35,941,0.951782,-0.179749,0.178467,0.172913,23.696,16.8225,17.8355,0.6875,-1,0.398438,0.0234375,0.0546875,-0.0625,165,,,,0
2017/01/11,22:25:35,35,942,0.951782,-0.179749,0.178467,0.172913,23.696,16.8225,17.8355,-0.164062,-1,-0.226562,-0.0546875,-0.046875,-0.0078125,163,STEP,FRONT,HEEL,0.212858
2017/01/11,22:25:35,35,989,0.967896,-0.158997,0.12738,0.146851,17.0544,14.7741,16.4299,-0.25,0.546875,0.992188,-0.109375,-0.21875,0.03125,160,,,,0
2017/01/11,22:25:35,35,990,0.967896,-0.158997,0.12738,0.146851,17.0544,14.7741,16.4299,0.375,-0.015625,0.945312,-0.148438,-0.046875,0.03125,151,,,,0
2017/01/11,22:25:36,36,22,0.981934,-0.183777,0.0421143,0.0134888,5.02927,0.633377,21.1736,-0.015625,-0.09375,0.992188,-0.09375,-0.0546875,-0.015625,139,,,,0
2017/01/11,22:25:36,36,38,0.981934,-0.183777,0.0421143,0.0134888,5.02927,0.633377,21.1736,0.015625,-0.0078125,0.476562,-0.0078125,-0.0078125,0,129,,,,0
2017/01/11,22:25:36,36,172,0.983337,-0.180908,0.00323486,-0.0151978,0.0494536,-1.78,20.8495,0.0078125,-0.015625,0.492188,-0.0078125,-0.0078125,0,119,,,,0
2017/01/11,22:25:36,36,173,0.983337,-0.180908,0.00323486,-0.0151978,0.0494536,-1.78,20.8495,0.0078125,-0.0078125,0.492188,0,-0.0078125,0,110,,,,0
2017/01/11,22:25:36,36,174,0.983337,-0.181091,0.0020752,-0.0158691,-0.0954716,-1.83154,20.8678,0.0078125,-0.0078125,0.492188,0,-0.0078125,-0.0078125,101,,,,0
2017/01/11,22:25:36,36,172,0.983337,-0.181091,0.0020752,-0.0158691,-0.0954716,-1.83154,20.8678,0.0078125,-0.0078125,0.492188,0,-0.0078125,0,91,,,,0
2017/01/11,22:25:36,36,173,0.983337,-0.181091,0.0012207,-0.0159912,-0.194291,-1.82758,20.8662,0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,-0.0078125,83,,,,0
2017/01/11,22:25:36,36,189,0.983337,-0.181091,0.0012207,-0.0159912,-0.194291,-1.82758,20.8662,0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,-0.0078125,79,,,,0
2017/01/11,22:25:36,36,205,0.983337,-0.180908,-0.000183105,-0.0161743,-0.355938,-1.8192,20.843,0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,-0.0078125,77,,,,0
2017/01/11,22:25:36,36,239,0.983337,-0.180908,-0.000183105,-0.0161743,-0.355938,-1.8192,20.843,0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,-0.0078125,77,,,,0
2017/01/11,22:25:36,36,289,0.983398,-0.180603,-0.00177002,-0.0163574,-0.537996,-1.80713,20.8046,0.0078125,-0.0078125,0.484375,-0.0078125,-0.0078125,-0.0078125,75,,,,0
2017/01/11,22:25:36,36,290,0.983398,-0.180603,-0.00177002,-0.0163574,-0.537996,-1.80713,20.8046,0.0078125,-0.0078125,0.484375,-0.0078125,-0.0078125,-0.0078125,75,,,,0
2017/01/11,22:25:36,36,322,0.983459,-0.180176,-0.00323486,-0.0166626,-0.708601,-1.81157,20.7524,0.0078125,-0.015625,0.484375,-0.0078125,-0.0078125,-0.0078125,75,,,,0
2017/01/11,22:25:36,36,355,0.983459,-0.180176,-0.00323486,-0.0166626,-0.708601,-1.81157,20.7524,0.0078125,-0.015625,0.492188,-0.0078125,-0.0078125,-0.0078125,74,,,,0
2017/01/11,22:25:36,36,356,0.983582,-0.179565,-0.00524902,-0.0169678,-0.940801,-1.80499,20.6775,0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,-0.0078125,74,,,,0
2017/01/11,22:25:36,36,385,0.983582,-0.179565,-0.00524902,-0.0169678,-0.940801,-1.80499,20.6775,0,-0.0078125,0.492188,-0.0078125,0,-0.0078125,74,,,,0
2017/01/11,22:25:36,36,485,0.983948,-0.177368,-0.00946045,-0.0169067,-1.41046,-1.71478,20.4159,0.015625,-0.0234375,0.5625,-0.015625,0,-0.0078125,74,,,,0
2017/01/11,22:25:36,36,486,0.983948,-0.177368,-0.00946045,-0.0169067,-1.41046,-1.71478,20.4159,0.03125,-0.0390625,0.617188,-0.046875,0.015625,-0.0078125,74,,,,0
2017/01/11,22:25:36,36,487,0.984009,-0.174133,-0.034668,-0.0131836,-4.17589,-0.796967,20.0416,-0.0078125,-0.0390625,0.679688,-0.0703125,0.03125,0,74,,,,0
2017/01/11,22:25:36,36,539,0.984009,-0.174133,-0.034668,-0.0131836,-4.17589,-0.796967,20.0416,-0.046875,-0.078125,0.796875,-0.09375,0.0078125,-0.0078125,75,,,,0
2017/01/11,22:25:36,36,540,0.97937,-0.172241,-0.105103,-0.00537109,-11.9887,1.50479,20.1072,-0.0234375,-0.101562,0.953125,-0.140625,-0.0078125,-0.0078125,76,,,,0
2017/01/11,22:25:36,36,541,0.97937,-0.172241,-0.105103,-0.00537109,-11.9887,1.50479,20.1072,-0.046875,-0.109375,0.992188,-0.203125,-0.0234375,-0.0078125,76,,,,0
2017/01/11,22:25:36,36,588,0.956299,-0.167603,-0.236023,-0.039917,-27.6971,0.179321,19.9258,-0.109375,-0.148438,0.992188,-0.242188,-0.046875,-0.015625,75,,,,0
2017/01/11,22:25:36,36,589,0.956299,-0.167603,-0.236023,-0.039917,-27.6971,0.179321,19.9258,-0.367188,0.164062,0.992188,-0.25,-0.046875,-0.0234375,73,,,,0
2017/01/11,22:25:36,36,622,0.894165,-0.155396,-0.407104,-0.102966,-49.4676,-5.08591,17.3737,-0.460938,0.914062,0.9375,-0.289062,-0.015625,-0.0390625,69,,,,0
2017/01/11,22:25:36,36,638,0.894165,-0.155396,-0.407104,-0.102966,-49.4676,-5.08591,17.3737,-0.351562,0.992188,0.992188,-0.0625,0,-0.0390625,65,,,,0
2017/01/11,22:25:36,36,672,0.854614,-0.124756,-0.48938,-0.120667,-60.0624,-9.70709,10.9901,-0.203125,0.421875,0.40625,0.101562,-0.0234375,-0.015625,60,,,,0
2017/01/11,22:25:36,36,705,0.854614,-0.124756,-0.48938,-0.120667,-60.0624,-9.70709,10.9901,-0.375,0.335938,0.289062,0.0859375,-0.0078125,-0.03125,54,,,,0
2017/01/11,22:25:36,36,739,0.902405,-0.12616,-0.395996,-0.113342,-48.0129,-9.00139,11.9011,-0.132812,0.289062,0.398438,0.101562,0.0390625,-0.0390625,47,,,,0
2017/01/11,22:25:36,36,740,0.902405,-0.12616,-0.395996,-0.113342,-48.0129,-9.00139,11.9011,-0.03125,0.210938,0.476562,0.132812,0.0234375,-0.0078125,40,,,,0
2017/01/11,22:25:36,36,755,0.949768,-0.11084,-0.28418,-0.0701294,-33.7352,-4.84334,11.8436,-0.226562,0.117188,0.546875,0.15625,0.0078125,0.03125,35,,,,0
2017/01/11,22:25:36,36,789,0.949768,-0.11084,-0.28418,-0.0701294,-33.7352,-4.84334,11.8436,-0.203125,0.0546875,0.648438,0.164062,0.0390625,0.046875,30,,,,0
2017/01/11,22:25:36,36,805,0.979126,-0.148682,-0.138184,-0.010498,-15.8858,1.22325,17.4396,-0.109375,-0.0078125,0.8125,0.171875,0.046875,0.046875,19,,,,0
2017/01/11,22:25:36,36,840,0.979126,-0.148682,-0.138184,-0.010498,-15.8858,1.22325,17.4396,-0.125,-0.148438,0.984375,0.179688,0.046875,0.0390625,175,,,,0
2017/01/11,22:25:36,36,871,0.980835,-0.184265,0.00964355,0.062439,2.40301,6.83655,21.1362,-0.132812,-0.375,0.992188,0.171875,0.046875,0.0234375,195,,,,0
2017/01/11,22:25:36,36,905,0.980835,-0.184265,0.00964355,0.062439,2.40301,6.83655,21.1362,-0.0546875,-0.945312,0.992188,0.195312,0.046875,0.0078125,124,,,,0
2017/01/11,22:25:36,36,922,0.965088,-0.184082,0.13562,0.127563,17.983,11.9105,19.7065,-0.1875,-1,0.953125,0.171875,0.03125,0,145,,,,0
2017/01/11,22:25:36,36,939,0.965088,-0.184082,0.13562,0.127563,17.983,11.9105,19.7065,-0.148438,-1,0.554688,0.0859375,0.0625,-0.03125,165,,,,0
2017/01/11,22:25:36,36,955,0.951111,-0.160278,0.189209,0.183838,24.7619,18.5635,15.0212,0.835938,-1,0.453125,0.015625,0.109375,-0.0625,187,,,,0
2017/01/11,22:25:37,37,22,0.951111,-0.160278,0.189209,0.183838,24.7619,18.5635,15.0212,0.71875,-1,0.398438,-0.03125,0,-0.03125,208,,,,0
2017/01/11,22:25:37,37,23,0.960083,-0.136841,0.135986,0.202209,18.4488,21.7238,12.6533,-0.132812,-0.0078125,0.367188,-0.09375,-0.078125,0.015625,191,STEP,FRONT,HEEL,0.229341
2017/01/11,22:25:37,37,39,0.960083,-0.136841,0.135986,0.202209,18.4488,21.7238,12.6533,0.179688,0.0078125,0.789062,-0.078125,-0.210938,0.0625,188,,,,0
2017/01/11,22:25:37,37,88,0.979614,-0.17218,0.0848389,0.0582886,10.7364,4.96286,19.4706,0.398438,-0.109375,0.992188,-0.148438,-0.0625,0.0234375,186,,,,0
2017/01/11,22:25:37,37,155,0.979614,-0.17218,0.0848389,0.0582886,10.7364,4.96286,19.4706,-0.015625,-0.0703125,0.546875,-0.0546875,-0.0546875,-0.0078125,184,,,,0
2017/01/11,22:25:37,37,156,0.983276,-0.181335,0.00622559,-0.015625,0.376792,-1.8903,20.9043,0.0078125,-0.015625,0.492188,-0.0078125,-0.0078125,0,180,,,,0
2017/01/11,22:25:37,37,171,0.983276,-0.181335,0.00622559,-0.015625,0.376792,-1.8903,20.9043,0.0078125,-0.015625,0.492188,-0.0078125,-0.0078125,0,179,,,,0
2017/01/11,22:25:37,37,172,0.983154,-0.181519,0.0022583,-0.0192261,-0.145489,-2.21376,20.9185,0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,177,,,,0
2017/01/11,22:25:37,37,189,0.983154,-0.181519,0.0022583,-0.0192261,-0.145489,-2.21376,20.9185,0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,-0.0078125,174,,,,0
2017/01/11,22:25:37,37,205,0.983154,-0.181519,0.0012207,-0.0195312,-0.268735,-2.22655,20.9161,0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,171,,,,0
2017/01/11,22:25:37,37,238,0.983154,-0.181519,0.0012207,-0.0195312,-0.268735,-2.22655,20.9161,0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,-0.0078125,169,,,,0
2017/01/11,22:25:37,37,255,0.983215,-0.181458,-0.000244141,-0.0195923,-0.434903,-2.20291,20.9048,0.0078125,-0.015625,0.492188,-0.0078125,-0.0078125,-0.0078125,168,,,,0
2017/01/11,22:25:37,37,306,0.983215,-0.181458,-0.000244141,-0.0195923,-0.434903,-2.20291,20.9048,0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,-0.0078125,168,,,,0
2017/01/11,22:25:37,37,322,0.983215,-0.181152,-0.00201416,-0.0195312,-0.632385,-2.15956,20.8668,0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,-0.0078125,168,,,,0
2017/01/11,22:25:37,37,356,0.983215,-0.181152,-0.00201416,-0.0195312,-0.632385,-2.15956,20.8668,0.0078125,-0.015625,0.492188,-0.0078125,-0.0078125,-0.0078125,168,,,,0
2017/01/11,22:25:37,37,372,0.983276,-0.180847,-0.003479,-0.0196533,-0.79931,-2.14319,20.8281,0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,-0.0078125,168,,,,0
2017/01/11,22:25:37,37,422,0.983276,-0.180847,-0.003479,-0.0196533,-0.79931,-2.14319,20.8281,0.0078125,-0.015625,0.492188,-0.0078125,-0.0078125,-0.0078125,168,,,,0
2017/01/11,22:25:37,37,423,0.983398,-0.180298,-0.00457764,-0.0200195,-0.929507,-2.1622,20.7611,0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,-0.0078125,168,,,,0
2017/01/11,22:25:37,37,439,0.983398,-0.180298,-0.00457764,-0.0200195,-0.929507,-2.1622,20.7611,0,-0.0078125,0.5,-0.0078125,-0.0078125,-0.0078125,168,,,,0
2017/01/11,22:25:37,37,473,0.983582,-0.17926,-0.00604248,-0.0198975,-1.08984,-2.11938,20.6377,0,-0.0078125,0.492188,-0.0078125,0,-0.0078125,168,,,,0
2017/01/11,22:25:37,37,572,0.983582,-0.17926,-0.00604248,-0.0198975,-1.08984,-2.11938,20.6377,0.015625,-0.015625,0.601562,-0.0234375,0,-0.0078125,168,,,,0
2017/01/11,22:25:37,37,573,0.984009,-0.176575,-0.0153809,-0.0175171,-2.08924,-1.66534,20.3159,-0.015625,-0.03125,0.65625,-0.0546875,0.0234375,0,168,,,,0
2017/01/11,22:25:37,37,574,0.984009,-0.176575,-0.0153809,-0.0175171,-2.08924,-1.66534,20.3159,-0.015625,-0.0703125,0.734375,-0.0859375,0.015625,-0.0078125,168,,,,0
2017/01/11,22:25:37,37,590,0.981628,-0.174377,-0.0766602,-0.00744629,-8.80665,0.702576,20.2001,0,-0.101562,0.828125,-0.117188,0.0078125,-0.0078125,168,,,,0
2017/01/11,22:25:37,37,591,0.981628,-0.174377,-0.0766602,-0.00744629,-8.80665,0.702576,20.2001,-0.03125,-0.078125,0.992188,-0.164062,-0.0078125,-0.0078125,169,,,,0
2017/01/11,22:25:37,37,638,0.966736,-0.170654,-0.188843,-0.0239868,-21.9198,1.11653,20.2384,-0.09375,-0.101562,0.992188,-0.21875,-0.03125,-0.0078125,170,,,,0
2017/01/11,22:25:37,37,639,0.966736,-0.170654,-0.188843,-0.0239868,-21.9198,1.11653,20.2384,-0.0859375,-0.09375,0.992188,-0.242188,-0.0390625,-0.015625,171,,,,0
2017/01/11,22:25:37,37,673,0.917053,-0.161438,-0.356018,-0.0783691,-42.7093,-2.24551,19.09,-0.382812,0.390625,0.992188,-0.242188,-0.0234375,-0.0234375,173,,,,0
2017/01/11,22:25:37,37,690,0.917053,-0.161438,-0.356018,-0.0783691,-42.7093,-2.24551,19.09,-0.507812,0.945312,0.828125,-0.265625,0,-0.046875,175,,,,0
2017/01/11,22:25:37,37,735,0.844971,-0.130493,-0.507446,-0.1073,-62.3203,-6.04131,13.9032,-0.15625,0.9375,0.828125,0.03125,0.015625,-0.0234375,180,,,,0
2017/01/11,22:25:37,37,736,0.844971,-0.130493,-0.507446,-0.1073,-62.3203,-6.04131,13.9032,-0.148438,0.304688,0.28125,0.109375,-0.015625,-0.015625,186,,,,0
2017/01/11,22:25:37,37,773,0.892273,-0.126648,-0.423584,-0.0917969,-51.1834,-5.17307,13.6783,-0.273438,0.273438,0.296875,0.09375,-0.0078125,-0.03125,190,,,,0
